sentence_id,text,source_name,label,label_name,llm_label,llm_rationale,llm_raw,n_retries,parse_failed,latency_sec
fc285181-bb26-420d-b6ec-02a3f16eea30,He had been a member of the Steelworkers for eleven years at the Goodyear tire factory in Anniston.,jacobin,0,non-biased,non-biased,Neutral factual description of employment history,"{""label"": ""non-biased"", ""rationale"": ""Neutral factual description of employment history""}",0,False,5.31
9ef3a848-8669-484a-b223-89afac48a4da,"If we engage with the UN in the future, it will be on our terms, with the full backing of the Senate and an iron-clad escape clause,"" the senator continued, addressing a possible future relationship with the UN.",townhall,0,non-biased,biased,"Loaded language ('iron-clad', 'on our terms')","{""label"": ""biased"", ""rationale"": ""Loaded language ('iron-clad', 'on our terms')""}",0,False,5.93
d61e2e9b-7668-4e78-b122-16497fe74a46,An uncertain future for the mixed boreal forest The combined impact of rising temperatures (2-8°C by 2100) and forest management in the boreal mixedwood forest could alter the growth and distribution of temperate species.,the-conversation,0,non-biased,non-biased,"Neutral, factual language describing potential environmental consequences","{""label"": ""non-biased"", ""rationale"": ""Neutral, factual language describing potential environmental consequences""}",0,False,5.71
0d17b5d5-6a90-4e4f-806e-30ab241d3a50,"It's a great conversation about economics, progress, science fiction-and kitchen gadgets.",reason,0,non-biased,biased,Loaded evaluative language ('great') on a non-political topic,"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language ('great') on a non-political topic""}",0,False,5.84
9ed63520-6c80-422d-a596-ac6161954f0f,"The Great Reset-ers in this film don’t quite twirl their moustache like the World Economic Forum does, probably because the filmmakers thought audiences would find that kind of evil too unbelievable.",newsmax,1,biased,biased,Loaded evaluative language and tone,"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language and tone""}",0,False,4.64
10d8d165-1df8-4bdf-ad51-bddc31e638dd,Early Modern Europeans were living through a rapid geographical shrinking of Christendom just as the Western Church also began to crack.,christianity-today,0,non-biased,biased,"Loaded evaluative language ('crack', implying weakness or instability)","{""label"": ""biased"", ""rationale"": ""Loaded evaluative language ('crack', implying weakness or instability)""}",0,False,6.08
18dde239-ee1d-4b86-b0ec-07ef4881d162,"Shockingly, we found that a 2 C temperature rise equates to a billion prematurely dead people over the next century, killed as a result of a wide range of global warming related climate breakdowns.",the-conversation,1,biased,biased,"Loaded evaluative language: 'shockingly', 'prematurely dead'","{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'shockingly', 'prematurely dead'""}",0,False,6.75
23146601-3bfa-44c7-9b44-4884db51300e,It was Thomas Hobbe's Leviathan that introduced the total absolute boundaries of the nation state.,american-thinker,0,non-biased,biased,presupposes a conclusion about significance,"{""label"": ""biased"", ""rationale"": ""presupposes a conclusion about significance""}",0,False,4.78
71365705-375d-49f5-984a-47ca5eeae038,They need to know why a Chinese-Russian alliance threatens the United States.,foreign-affairs,1,biased,biased,Loaded evaluative language: 'threatens',"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'threatens'""}",0,False,5.03
24110560-970b-498f-ba70-93cca8f9af3d,"So there's usually four different suit styles you can unlock for that suit, which means we have over 200 different suits in the game, which is crazy.",wired,1,biased,biased,subjective evaluative language,"{""label"": ""biased"", ""rationale"": ""subjective evaluative language""}",0,False,4.41
14c6f92f-80cc-4396-8175-b37772e1e615,"The NHS will struggle to care properly for patients when junior doctors in England stage the longest strike in the service’s history this winter, hospital bosses have said after the collapse of pay talks.",the-guardian,1,biased,biased,"Loaded evaluative language: 'struggle', 'longest strike'","{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'struggle', 'longest strike'""}",0,False,6.16
114a3884-b5c1-4300-b8db-7b87ede9236c,Researchers are working on developing data analytics tools that better protect privacy and make progress on eliminating the trade-off.,the-conversation,0,non-biased,non-biased,Neutral language used to describe a technical development goal.,"{""label"": ""non-biased"", ""rationale"": ""Neutral language used to describe a technical development goal.""}",0,False,5.98
f62e1f87-aa35-4e56-bc61-3b45ceae64cf,"Senate Majority Leader Charles E. Schumer, New York Democrat, will hold a vote on Mr. Biden’s package later this week unless an agreement is reached.",washington-times,0,non-biased,non-biased,Neutral attribution language and factual reporting of plans.,"{""label"": ""non-biased"", ""rationale"": ""Neutral attribution language and factual reporting of plans.""}",0,False,5.7
1f6e77b4-6185-4270-a976-a1158a67f7ef,Hegel and the Rise of Modern Values Bourke views the rehabilitation of Hegel not as a mere academic concern but as pivotal to what he sees as the defense of the liberal West against its cultured despisers.,jacobin,1,biased,biased,Loaded evaluative language ('cultured despisers'),"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language ('cultured despisers')""}",0,False,5.39
87de9b3e-c51c-48ed-bcc6-55f14dd013dd,"These omissions aren't deal-breakers, however, for the Modern 15 B13M, which costs $950 and offers competitive midrange performance wrapped in an attractive and sturdy metal-and-plastic chassis.",cnet,1,biased,biased,"Loaded evaluative language: 'attractive', 'sturdy'","{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'attractive', 'sturdy'""}",0,False,6.04
79a9b1eb-9c23-4d2e-b950-18f7a661a77a,So learn how to masse and jump and that obviously doesn't go very well for your cloths.,wired,1,biased,biased,"Loaded evaluative language ('obviously', 'doesn't go very well')","{""label"": ""biased"", ""rationale"": ""Loaded evaluative language ('obviously', 'doesn't go very well')""}",0,False,6.34
f49fa099-0b7c-4162-8b24-ce856da8dde2,"In her beautifully crafted memoir, she applies them not only to her profession but also to her fraught relationships with her Cuban Jewish parents.",christian-science-monitor,1,biased,biased,Loaded evaluative language: 'beautifully crafted',"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'beautifully crafted'""}",0,False,5.6
3a4e07b9-5420-4368-bac3-84bb597cc670,The new survey's findings about the rise in support for political violence are particularly troubling.,alternet,1,biased,biased,Loaded evaluative language: 'troubling',"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'troubling'""}",0,False,5.28
c2df1a75-b5e3-46a0-bb8c-c9d4dd921a88,"They were the hard core, Marxist-inspired Black Lives Matter crowd rampaging through one city after another.",the-american-spectator,1,biased,biased,Loaded evaluative language and pejorative framing,"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language and pejorative framing""}",0,False,5.19
28f5a079-47cf-41f2-825e-5c5f8d2631bf,"Researchers found that the age at menopause was associated with reduced handgrip strength, but not the age at which menstruation began.",newsmax,0,non-biased,non-biased,Neutral reporting language and objective findings,"{""label"": ""non-biased"", ""rationale"": ""Neutral reporting language and objective findings""}",0,False,5.08
d416bc92-bc87-4b97-b801-bd5c6a7e9013,"This package from Pork Choppers Aviation includes two hours in the air, weapons, ammo, and a fully edited HD video of your hunt.",the-federalist,0,non-biased,biased,Loaded evaluative language: 'fully edited HD video' implies high quality,"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'fully edited HD video' implies high quality""}",0,False,6.08
0cf37e3d-01c0-4afd-9fe3-99d34509e14c,"Starting in January, most foreign graduate students also will no longer be able to bring family members to the U.K. Cleverly said the new measures would reduce by 300,000 the number of people eligible to move to Britain in future years.",abc-news,0,non-biased,biased,Loaded evaluative language: 'Cleverly' implies approval,"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'Cleverly' implies approval""}",0,False,5.91
42374e8b-d80d-4525-8099-6185524951f0,Marisa Wojcik (voice-over): For those who stayed they must now navigate a law that many doctors feel is unclear.,newsbusters,0,non-biased,biased,presumes doctors' opinion as fact,"{""label"": ""biased"", ""rationale"": ""presumes doctors' opinion as fact""}",0,False,5.03
3529c866-5aba-4f29-8225-25d11a035148,"We gazed sadly at areas of the forest that were completely blackened, now populated only by charred, barren trunks.",christianity-today,0,non-biased,biased,"Loaded evaluative language ('sadly', 'blackened', 'charred', 'barren')","{""label"": ""biased"", ""rationale"": ""Loaded evaluative language ('sadly', 'blackened', 'charred', 'barren')""}",0,False,7.47
c7d22535-0f18-40b0-803c-9357ac514398,"Photo-Illustration: The Strategist; Photos: Retailers As opinionated as teenage boys are, they can be a bit hard to read.",new-york-magazine,0,non-biased,biased,Loaded evaluative language: 'opinionated' and 'hard to read',"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'opinionated' and 'hard to read'""}",0,False,6.45
32bb400b-832e-416f-95d8-63fe1d226e4f,"The second reason is that, as in Bakhmut, Zelensky seems to be fully committing the Ukrainian armed forces to holding Avdiivka.",infowars,0,non-biased,biased,"Loaded evaluative language ('fully committing', 'seems to be')","{""label"": ""biased"", ""rationale"": ""Loaded evaluative language ('fully committing', 'seems to be')""}",0,False,6.07
92d4a4eb-f13a-47e0-aa32-4e55e349783b,"Reshma Ramachandran, a family physician at Yale, told me that if the early Xocova results hold up in additional trials, she’d be inclined to prescribe it to her vaccinated patients in place of Paxlovid, simply because the evidence supporting its use is more direct.",the-atlantic,0,non-biased,non-biased,Neutral attribution and framing of medical opinion,"{""label"": ""non-biased"", ""rationale"": ""Neutral attribution and framing of medical opinion""}",0,False,5.54
c8095ce4-bc74-441b-80f2-20e15664d588,It was a common observation during Trump's first term that his short attention span and consistent incompetence were a saving grace.,alternet,1,biased,biased,Loaded evaluative language: 'incompetence',"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'incompetence'""}",0,False,5.51
7ab2ac14-b73b-4cd8-9c3b-0445201fde03,"In the movies themselves, from Marlon Brando in On the Waterfront to Sylvester Stallone in FIST to Peter Sellers’ Hitler-moustached shop steward Fred Kite in I’m All Right Jack, there is a long tradition of showing unions and union activity as dramatically compromised.",the-guardian,1,biased,biased,Loaded evaluative language: 'dramatically compromised',"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'dramatically compromised'""}",0,False,5.74
9906fcf6-d74d-4e55-8591-fcefd886e5d4,The power of the Holy Spirit to manifest Christlike qualities in us is truly miraculous.,the-christian-post,0,non-biased,biased,Loaded evaluative language: 'truly miraculous',"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'truly miraculous'""}",0,False,5.28
2a997b4f-da4b-427d-b3f8-93ffff8026b5,One is sometimes appalled to hear of the words and deeds of these men ; but one need only consider their position in order to understand that anyone in their place would act as they do.,alternet,0,non-biased,non-biased,"Neutral framing, explaining context rather than making evaluative claims","{""label"": ""non-biased"", ""rationale"": ""Neutral framing, explaining context rather than making evaluative claims""}",0,False,6.19
314bf1d1-8b2a-4cbc-a82e-18061959b1be,That made me suspect that legislators being given these claims may also misunderstand how very different DBFOM procurement is from conventional design-build (DB) and design-bid-build (DBB) procurement.,reason,1,biased,biased,loaded evaluative language: 'misunderstand',"{""label"": ""biased"", ""rationale"": ""loaded evaluative language: 'misunderstand'""}",0,False,5.41
ab83cf64-1759-4632-92e1-9f05b76c2206,"Apple popularized Centre Stage as a feature with video calling apps like Facetime, wherein the front camera would zoom in and keep the viewfinder focused on individuals even as they move around.",the-verge,0,non-biased,non-biased,Neutral description of technical feature,"{""label"": ""non-biased"", ""rationale"": ""Neutral description of technical feature""}",0,False,5.01
bdedc574-e88c-4e02-9b5c-dff898cada71,"The disgraced former lawmaker accused the group of varying wrongdoings, including insider stock trading, abusing taxpayer money and campaign finance violations.",washington-times,0,non-biased,biased,Loaded evaluative language: 'disgraced',"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'disgraced'""}",0,False,5.27
cd2ec133-7ef2-4077-abc3-5404ebafa27a,The political branch of the powerful Koch network is facing scrutiny as operatives chafe against a decision to endorse Nikki Haley for president that many see as out of step with their values.,cnbc,1,biased,biased,loaded evaluative language ('out of step with their values'),"{""label"": ""biased"", ""rationale"": ""loaded evaluative language ('out of step with their values')""}",0,False,5.68
80fa12fd-eaf5-40cd-86ac-735320549033,"Katniss’s story was about a political awakening, and the films were about a wide-scale revolution.",the-atlantic,0,non-biased,biased,Loaded evaluative language: 'wide-scale revolution',"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'wide-scale revolution'""}",0,False,5.44
d2e058e5-e35a-487c-aeb4-625e64e0b7f6,"And we think about - you know, rape and the use of rape as being used as a - as a weapon, that is also reprehensible and that’s full stop, and I’ll just leave it there and I’m speaking for the president of the United States.",townhall,1,biased,biased,Loaded evaluative language: 'reprehensible',"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'reprehensible'""}",0,False,5.55
cae3ed10-bdde-4f49-94e9-83c2ecccafb3,"So, here’s a preemptive strike that will help people of faith enjoy the Christmas season.",fox-news,0,non-biased,biased,Loaded evaluative language and subjective framing,"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language and subjective framing""}",0,False,4.79
7fbc80f9-c567-472d-82b2-887cd26665af,"The Left may have been targeting high-powered online sellers and businesses, but this reporting rule would have hit women and middle- and low-income households.",fox-business,1,biased,biased,"Loaded evaluative language ('high-powered', 'women' as a group to be protected)","{""label"": ""biased"", ""rationale"": ""Loaded evaluative language ('high-powered', 'women' as a group to be protected)""}",0,False,6.91
f1535066-b964-4250-be22-3f06d746b947,Thompson did not return a request for comment from Just the News left with his office.,just-the-news,0,non-biased,non-biased,Neutral attribution language and factual reporting,"{""label"": ""non-biased"", ""rationale"": ""Neutral attribution language and factual reporting""}",0,False,5.1
238b41ed-1393-4076-bcd9-afb6d2281084,Keep in mind as they again tee up immigration as their focus for 2022.,alternet,1,biased,biased,Loaded evaluative language and implication of a negative agenda,"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language and implication of a negative agenda""}",0,False,5.29
3427b838-f7f4-4284-8bd5-60a0f1f58de3,"Although certainly a visionary at a young age, Bousfield had no idea that he'd be the man to make one.",usa-today,0,non-biased,biased,Loaded evaluative language ('visionary'),"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language ('visionary')""}",0,False,5.22
fdefbbf1-4c6b-49af-8997-b456b5e9fdb6,"Some have organized a book club, a monthly hike, or a regular dinner party.",the-atlantic,0,non-biased,non-biased,Neutral description of activities without evaluative language,"{""label"": ""non-biased"", ""rationale"": ""Neutral description of activities without evaluative language""}",0,False,5.5
5f2d1f87-c536-435f-9ef1-d4ccc322d613,"Later Ansa finds herself in a karaoke bar where she meets a construction worker called Holappa (Jussi Vatanen), and there is a heartmelting connection between these two lonely people.",the-guardian,0,non-biased,biased,Loaded evaluative language: 'heart-melting',"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'heart-melting'""}",0,False,5.59
cc2f9b2d-43f7-4f21-88dc-161a98240b09,"It’s a slim book, but it packs in tons of quotations, many of which are quite jaw-dropping and all of which demonstrate that the more things change, the more they stay the same.",current-affairs,1,biased,biased,Loaded evaluative language ('jaw-dropping'),"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language ('jaw-dropping')""}",0,False,5.24
af81278a-aac3-46b8-a5dc-0860f9288ca0,Nightly room rates start at SG$398 ($296) and some rooms even come with a bathtub and king-sized bed.,cnbc,0,non-biased,biased,Evaluative language on non-essential amenities,"{""label"": ""biased"", ""rationale"": ""Evaluative language on non-essential amenities""}",0,False,5.43
16c3c231-dcbe-4ab5-83b0-1adb5143179f,"In your brochure, if you wanna be completely unethical or joyous, female blonde people with blue eyes, you got 'em.",vogue,1,biased,biased,Loaded evaluative language and subjective framing,"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language and subjective framing""}",0,False,5.07
04e785ea-8b17-4143-a8d0-94aa0de02a69,"A recurrent visual gag in the film is that the characters lie about all day reading Harry Potter, despite having a library full of first editions at their disposal.",the-guardian,0,non-biased,biased,Loaded evaluative language ('despite having a library full of first editions'),"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language ('despite having a library full of first editions')""}",0,False,6.27
92693f75-40ec-47f5-a73a-b24adaa2dde8,Researchers from the University of Virginia School of Medicine have discovered a potential novel treatment for depression and anxiety.,newsmax,0,non-biased,non-biased,Neutral language used to report scientific discovery,"{""label"": ""non-biased"", ""rationale"": ""Neutral language used to report scientific discovery""}",0,False,5.42
98993f99-bb86-42cf-979f-1c9d774f3a24,"DeSantis can’t see, or won’t admit, that it is often originalism that is selective with evidence.",alternet,1,biased,biased,Loaded evaluative language and unsupported claim about DeSantis' intentions,"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language and unsupported claim about DeSantis' intentions""}",0,False,6.12
f95e134a-b7f6-428c-9c8b-ea6b1a4a500b,"Once the pandemic ushered in all-new moral atrocities, they could no longer morally justify staying silent and complicit about an industry that has long provided them and much of their community with employment.",alternet,1,biased,biased,"Loaded evaluative language ('moral atrocities', 'complicit')","{""label"": ""biased"", ""rationale"": ""Loaded evaluative language ('moral atrocities', 'complicit')""}",0,False,5.97
f999e579-1a19-497c-aab0-c256594d32d6,This rejiggering of who pays that $100 and how doesn’t do anything to actually reduce California’s crazy high electricity rates.,boston-herald,1,biased,biased,Loaded evaluative language: 'crazy high',"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'crazy high'""}",0,False,5.63
2711f999-1334-4649-b920-8730e25ea186,"Democratic lawmakers in the House have stopped pushing the president's slogan in press releases and on social media, per Axios.",washington-examiner,0,non-biased,non-biased,"Neutral attribution language, no loaded evaluative terms","{""label"": ""non-biased"", ""rationale"": ""Neutral attribution language, no loaded evaluative terms""}",0,False,5.87
f45dc059-885c-4e9e-b384-9d4813e1e58a,"Etsy If they have a recipe in the family that they hold close to their heart, this cutting board that can be customized into a handwritten recipe card is the perfect gift.",new-york-post,0,non-biased,biased,Loaded evaluative language: 'perfect',"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'perfect'""}",0,False,4.96
9444a91d-ba9d-4aba-a979-b542eff36fbe,"But as today’s monstrous, deadly heatwaves overtake large parts of Asia, Europe and North America with temperatures the likes of which we have never experienced, we find even 1.2C of global warming isn’t safe.",alternet,1,biased,biased,"Loaded evaluative language: 'monstrous', 'deadly'","{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'monstrous', 'deadly'""}",0,False,6.3
76c30edb-324a-4dfc-8d01-1ad48e7b5209,They brutally murdered women and children to perpetuate their political goals.,american-greatness,1,biased,biased,"Loaded evaluative language ('brutally', 'murdered')","{""label"": ""biased"", ""rationale"": ""Loaded evaluative language ('brutally', 'murdered')""}",0,False,5.9
7fac4943-046d-4d06-8ce7-2fa893d9a7c8,Metro Phoenix restaurants fared better in November with thirty-five new restaurants opening and several restaurants receiving national attention.,az-central,1,biased,non-biased,"Neutral reporting language, factual description of economic data","{""label"": ""non-biased"", ""rationale"": ""Neutral reporting language, factual description of economic data""}",0,False,5.82
f9697de8-c087-41a7-8456-916b0822cc53,"CBS Reports heads to Taiwan to examine how the Taiwanese are building resistance in the face of growing threats, and the global stakes of the island’s fate.",cbs-news,0,non-biased,biased,"Loaded language: 'growing threats', 'global stakes'","{""label"": ""biased"", ""rationale"": ""Loaded language: 'growing threats', 'global stakes'""}",0,False,5.68
2aac113f-f38d-41d7-96b7-32c2a2c274dc,"The RIA community has been relatively slow to adapt to cryptos, with good reason.",cnbc,1,biased,biased,"Loaded evaluative language ('slow', 'good reason')","{""label"": ""biased"", ""rationale"": ""Loaded evaluative language ('slow', 'good reason')""}",0,False,5.49
0bd18da4-b277-40d6-817d-c09d3f322042,"American elites recoiled in disgust when Iranians in great numbers took to the streets to honor one of their monsters, Qassem Soleimani, after a U.S. drone strike executed the Iranian external security chief in January 2020.",occupy-democrats,1,biased,biased,"Loaded evaluative language: 'monsters', 'recoiled in disgust'","{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'monsters', 'recoiled in disgust'""}",0,False,6.67
922b3394-15c1-4397-b92c-138f580c19bf,Voluntary commitments are a dangerous distraction from what is needed at COP28.,the-verge,1,biased,biased,Loaded evaluative language: 'dangerous distraction',"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'dangerous distraction'""}",0,False,5.23
5f5b9fe7-cc4d-4d88-88f8-fe6cea09d33d,Desperate transgressors need to dig deeper in search of an edgy cause - and they’ve found one in the Israel-Palestine conflict.,new-york-post,1,biased,biased,Loaded evaluative language: 'desperate transgressors',"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'desperate transgressors'""}",0,False,5.7
6454f237-28d4-4be9-91e7-1e74786ae2cb,"Throughout this pandemic, USDA has made full use of our authorities to support governors and state agencies administering our programs to ensure that benefits get to the kids and families that need it most.",alternet,0,non-biased,biased,Loaded evaluative language ('need it most'),"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language ('need it most')""}",0,False,5.23
c508f552-cbf4-482b-9d3b-ed9b7612267a,"In the last two decades, we have broken many huge stories, defended the Constitution, championed Americans’ God-given rights, boldly upheld the sanctity of life, exposed corruption and abuse, and endeavored to fulfill the Founding Fathers’ notion of a truly free press.",wnd,1,biased,biased,Loaded evaluative language and unsupported evaluative claims,"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language and unsupported evaluative claims""}",0,False,5.41
f1da63a7-412a-468e-8d60-306eb9dcffe3,"We're doing some research right now on small churches, and small church pastors, when we interview them, will talk about being interested in the spiritual growth of their people.",christianity-today,0,non-biased,non-biased,"Neutral reporting language, no loaded or evaluative terms.","{""label"": ""non-biased"", ""rationale"": ""Neutral reporting language, no loaded or evaluative terms.""}",0,False,6.08
08f66cbc-df88-4dbf-9b8a-d7ce12ee77fd,That will happen only when our would-be green masters put gasoline-powered cars totally out of reach.,washington-times,1,biased,biased,Loaded evaluative language: 'would-be green masters' and 'totally out of reach',"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'would-be green masters' and 'totally out of reach'""}",0,False,7.05
fabb6d07-440c-448d-927e-56aa27fa7671,"The crisis was eventually forestalled by the Federal Reserve offering to lend to banks against the face value, rather than the market value, of their Treasuries, easing the pressure on their balance sheets.",the-economist,0,non-biased,non-biased,"Neutral reporting language, objective description of economic events","{""label"": ""non-biased"", ""rationale"": ""Neutral reporting language, objective description of economic events""}",0,False,5.77
5831ae6b-9abf-4a1f-bebe-b1c1cce59479,The former president undermined the political system in the US and sowed doubt about the integrity of the country's elections.,alternet,1,biased,biased,"Loaded evaluative language: 'undermined', 'sowed doubt'","{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'undermined', 'sowed doubt'""}",0,False,6.43
059a4706-0537-4e66-ac4f-958937ef9283,Aidan Milliff is a PhD candidate in political science at MIT.,alternet,0,non-biased,non-biased,Neutral factual description of academic credentials,"{""label"": ""non-biased"", ""rationale"": ""Neutral factual description of academic credentials""}",0,False,5.02
a6bccaf6-f76c-45a7-98e2-8c21a0a089a8,"Well, David, it is great to have you with us on the podcast today.",christianity-today,0,non-biased,non-biased,Neutral greeting language,"{""label"": ""non-biased"", ""rationale"": ""Neutral greeting language""}",0,False,4.58
bb087f31-546a-4de7-ba04-fa310fd91b36,But how do we know that these are days that we will see the mark of the beast?,the-christian-post,1,biased,biased,Loaded language with a presupposed conclusion,"{""label"": ""biased"", ""rationale"": ""Loaded language with a presupposed conclusion""}",0,False,4.81
4715f4a2-3b34-4342-8de4-a492f440c013,"Regardless of some students’ decisions not to attend, these institutions will maintain their admission revenue by admitting a set number of students each year.",fox-news,0,non-biased,non-biased,Neutral language used to report on institutional policy,"{""label"": ""non-biased"", ""rationale"": ""Neutral language used to report on institutional policy""}",0,False,5.45
1bcb6c09-0185-4f25-b989-6f9b20035602,"Before World War II, women had generally been discouraged from working outside the home.",alternet,1,biased,non-biased,Neutral historical reporting language,"{""label"": ""non-biased"", ""rationale"": ""Neutral historical reporting language""}",0,False,4.7
31da74fd-feb5-4214-a7aa-9ec5cb8113cb,"The day after Stewart’s announcement, both The Washington Post and The New York Times placed Bill Clark on a short list that had also included then-current Attorney General William French Smith.",national-catholic-register,0,non-biased,non-biased,Neutral attribution language to news sources,"{""label"": ""non-biased"", ""rationale"": ""Neutral attribution language to news sources""}",0,False,5.15
10ddd53a-9b3d-4341-8d2b-5f87fb8b4c3a,"However, Community Notes on X account for the vast majority of times users were affected by secondhand censorship, totaling 1,408,169,948 times X harmed users with its fact-checking system.",newsbusters,0,non-biased,biased,Loaded evaluative language: 'harmed users',"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'harmed users'""}",0,False,5.49
f127c4bb-6b68-4b52-b59d-f05a847b5a11,All this makes it difficult to say precisely what optimal leftist messaging about the economy should look like.,new-york-magazine,1,biased,non-biased,Neutral framing of a controversial topic with no loaded language.,"{""label"": ""non-biased"", ""rationale"": ""Neutral framing of a controversial topic with no loaded language.""}",0,False,6.09
886c98ad-d392-4e7c-92ae-47b4eb292eb4,"The trees are a symbol of Lebanon, pictured at the center of the national flag.",abc-news,0,non-biased,non-biased,Neutral description of a factual aspect of a country's symbolism,"{""label"": ""non-biased"", ""rationale"": ""Neutral description of a factual aspect of a country's symbolism""}",0,False,6.05
696e91c7-60f8-4edf-9954-abc0cd0bf523,"Although this represents an enormous increase at first glance, the base GDP value was extremely low after having been as high as $2.5 trillion in 1989.",newsmax,0,non-biased,non-biased,Neutral framing of economic data with contextual explanation,"{""label"": ""non-biased"", ""rationale"": ""Neutral framing of economic data with contextual explanation""}",0,False,5.52
475508ec-f3b9-402a-aae3-18ae29fff6f0,"After some time away, Swift released 2017's Reputation, an album full of both venomous anger and delicate love songs likely inspired by her relationship with Joe Alwyn.",teen-vogue,1,biased,biased,"Loaded evaluative language ('venomous anger', 'delicate love songs')","{""label"": ""biased"", ""rationale"": ""Loaded evaluative language ('venomous anger', 'delicate love songs')""}",0,False,6.5
88c637d8-3958-4293-91c6-a3474a4e4797,"As one of our go-to elevated brands (that we may be wearing as we type), The Frederick Cardigan is a lofty splurge worth making, thanks to its tailored fit, ultra-soft and hypoallergenic fine alpaca material and cozy yet breathable make.",new-york-post,1,biased,biased,"Loaded evaluative language: 'lofty splurge', 'ultra-soft', 'cozy'","{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'lofty splurge', 'ultra-soft', 'cozy'""}",0,False,7.62
2696130f-d40d-415e-840a-28be727751af,"Few people want to be seen as a braggart, even less so in a job interview or quarter evaluation.",cnbc,0,non-biased,biased,Loaded evaluative language: 'braggart',"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'braggart'""}",0,False,5.5
84c67025-8d60-43e8-b95c-13232623be74,"The exceptionally bright blast, a gamma-ray burst known as GRB 230307A, happened when two neutron stars met and merged into one.",the-independent,0,non-biased,non-biased,Neutral description of scientific event,"{""label"": ""non-biased"", ""rationale"": ""Neutral description of scientific event""}",0,False,4.95
9e882b71-95b4-4ef4-b81d-21794e7f2f35,The argument being made today for reopening the defined benefit plan for existing and new workers is that the defined benefit plan supposedly provides a better benefit.,reason,0,non-biased,biased,"Loaded evaluative language: 'supposedly' implies doubt, but actually supports claim","{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'supposedly' implies doubt, but actually supports claim""}",0,False,6.57
d8027af0-c408-46e8-a206-0c7de174bc24,This isn't surprising as MacDonald also fell outside of the core nucleus of Atomwaffen.,vice,0,non-biased,non-biased,Neutral reporting language used to describe a controversial topic,"{""label"": ""non-biased"", ""rationale"": ""Neutral reporting language used to describe a controversial topic""}",0,False,5.69
f43ba4f2-44c2-42cc-976a-7d000b8d73ed,"The former VP, who recently dropped out of running against Trump in the 2024 election, has previously expressed his willingness to testify - and has been the most outspoken former Trump ally to trash his claims of voter fraud.",new-york-post,1,biased,biased,Loaded evaluative language: 'trash',"{""label"": ""biased"", ""rationale"": ""Loaded evaluative language: 'trash'""}",0,False,5.17
4ca862ea-031d-49fd-9d43-87b14fe4aab9,"Multiple media outlets, both foreign and domestic, have reported that the surge in respiratory illnesses has pushed pediatric units across the country to their limits, although there appears to be no firm total figure available.",washington-examiner,0,non-biased,non-biased,"Neutral reporting language, objective attribution","{""label"": ""non-biased"", ""rationale"": ""Neutral reporting language, objective attribution""}",0,False,5.21
